"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids","structured","Sky","Urban","Barren","Cultivated","Trees","Herbaceous","Shrubs","Water","None","MUC","IGBP","direction","longitude","latitude","MUC Classification","IGBP Classification","Description"
"123",378240286,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:45:54 UTC",NA,NA,"{""source"":""api"",""session"":""8266459bdbe67c7e6eede84c92b0171a88d38053f971a94d59d5075541e99ede"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:45:37.090Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:45:54.616Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:45:29.757Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Barren"",""Urban""]}]","{""70263793"":{""retired"":null,""Filename"":""GOLC_n47p28900_w118p03410_11TMN218377_0602m_20190725_00025941_2Down0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic10m_1920x1080.jpg""}}",70263793,1,0,1,1,0,0,0,0,0,0,"xxx","IGBP12","Down","47.28900","-118.03410",NA,"Croplands","At least 60% of area is cultivated cropland"
"124",378240298,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:45:59 UTC",NA,NA,"{""source"":""api"",""session"":""8266459bdbe67c7e6eede84c92b0171a88d38053f971a94d59d5075541e99ede"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:45:55.474Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:45:59.070Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:45:29.757Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70267301"":{""retired"":null,""Filename"":""GOLC_n53p42890_w000p61060_30UXE587226_0036m_20190714_00025488_1Up000_Land1_xxx_IGBP12Croplands_MuddyLeavesOnTrees_manual_m_1920x1080.jpg""}}",70267301,1,1,0,0,0,0,0,0,0,0,"xxx","IGBP12","Up","53.42890","-000.61060",NA,"Croplands","At least 60% of area is cultivated cropland"
"125",378240354,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:46:18 UTC",NA,NA,"{""source"":""api"",""session"":""46ef3e14fdc34b6da04aa5f5ae5ced4b9cc74f4d8a3f4d3a9bbc8522f876db73"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:46:09.524Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:46:18.240Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:46:09.459Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70263979"":{""retired"":null,""Filename"":""GOLC_n50p53650_e021p68800_34UEA487985_0150m_20190926_00027461_2Down0_Land1_M42_IGBP12Croplands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",70263979,1,0,0,0,0,0,1,0,0,0,"M42","IGBP12","Down","50.53650","021.68800","Medium-Tall Graminoid","Croplands","At least 60% of area is cultivated cropland"
"126",378240402,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:46:36 UTC",NA,NA,"{""source"":""api"",""session"":""46ef3e14fdc34b6da04aa5f5ae5ced4b9cc74f4d8a3f4d3a9bbc8522f876db73"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:46:18.993Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:46:36.145Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:46:09.459Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Urban"",""Herbaceous"",""Barren""]}]","{""70264559"":{""retired"":null,""Filename"":""GOLC_n53p42840_w000p62410_30UXE578225_0024m_20190722_00025850_2Down0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",70264559,1,0,1,1,0,0,1,0,0,0,"xxx","IGBP12","Down","53.42840","-000.62410",NA,"Croplands","At least 60% of area is cultivated cropland"
"127",378240415,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:46:41 UTC",NA,NA,"{""source"":""api"",""session"":""46ef3e14fdc34b6da04aa5f5ae5ced4b9cc74f4d8a3f4d3a9bbc8522f876db73"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:46:36.965Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:46:41.587Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:46:09.459Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70263708"":{""retired"":null,""Filename"":""GOLC_n52p13140_w001p60210_30UWC956765_0107m_20190716_00025562_2Down0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic6m_1920x1080.jpg""}}",70263708,1,0,0,0,0,0,1,0,0,0,"xxx","IGBP12","Down","52.13140","-001.60210",NA,"Croplands","At least 60% of area is cultivated cropland"
"128",378240463,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:46:57 UTC",NA,NA,"{""source"":""api"",""session"":""46ef3e14fdc34b6da04aa5f5ae5ced4b9cc74f4d8a3f4d3a9bbc8522f876db73"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:46:42.478Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:46:57.414Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:46:09.459Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous""]}]","{""70265006"":{""retired"":null,""Filename"":""GOLC_n51p17910_w001p82500_30UWB821703_0099m_20190718_00025765_4East0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic6m_1920x1080.jpg""}}",70265006,1,1,0,0,0,0,1,0,0,0,"xxx","IGBP12","East","51.17910","-001.82500",NA,"Croplands","At least 60% of area is cultivated cropland"
"129",378240478,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:47:02 UTC",NA,NA,"{""source"":""api"",""session"":""46ef3e14fdc34b6da04aa5f5ae5ced4b9cc74f4d8a3f4d3a9bbc8522f876db73"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:46:58.565Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:47:02.325Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:46:09.459Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70267165"":{""retired"":null,""Filename"":""GOLC_n50p51500_e021p66180_34UEA469961_0156m_20190607_00024408_1Up000_Land1_M42_IGBP12Croplands_DryGroundLeavesOnTrees_automatic19m_1920x1080.jpg""}}",70267165,1,1,0,0,0,0,0,0,0,0,"M42","IGBP12","Up","50.51500","021.66180","Medium-Tall Graminoid","Croplands","At least 60% of area is cultivated cropland"
"130",378240509,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:47:11 UTC",NA,NA,"{""source"":""api"",""session"":""0258d9b7f3f2035c4025d8ba9abe89ee7685667e17e57773b47e1830de23e929"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:47:08.008Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:47:11.612Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:07.920Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70267096"":{""retired"":null,""Filename"":""GOLC_n53p42830_w000p62270_30UXE579225_0026m_20190830_00026880_1Up000_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70267096,1,1,0,0,0,0,0,0,0,0,"xxx","IGBP12","Up","53.42830","-000.62270",NA,"Croplands","At least 60% of area is cultivated cropland"
"131",378240584,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:47:38 UTC",NA,NA,"{""source"":""api"",""session"":""9cf89f2f0ee2de9420315b3478796917f5cd4f5e9ce2491fc3fc30d6fb260584"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:47:29.514Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:47:38.599Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:29.485Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70265410"":{""retired"":null,""Filename"":""GOLC_n50p53080_e021p69250_34UEA490978_0147m_20190926_00027451_3North_Land1_M811_IGBP12Croplands_DryGroundLeavesOnTrees_automatic3m_1920x1080.jpg""}}",70265410,1,0,0,0,0,0,1,0,0,0,"M81","IGBP12","North","50.53080","021.69250","Agriculture","Croplands","At least 60% of area is cultivated cropland"
"132",378240624,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:47:53 UTC",NA,NA,"{""source"":""api"",""session"":""9cf89f2f0ee2de9420315b3478796917f5cd4f5e9ce2491fc3fc30d6fb260584"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:47:39.446Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:47:53.416Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:29.485Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Herbaceous"",""Cultivated"",""Barren""]}]","{""70265247"":{""retired"":null,""Filename"":""GOLC_n53p41400_w000p60520_30UXE591209_0037m_20190718_00025737_5South_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70265247,1,1,0,1,1,0,1,0,0,0,"xxx","IGBP12","South","53.41400","-000.60520",NA,"Croplands","At least 60% of area is cultivated cropland"
"133",378240666,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:09 UTC",NA,NA,"{""source"":""api"",""session"":""38cd015f01e2c23e546b5c9dba5f6df5beeded6366cbf5ad9e0d02c9c87122c5"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:00.045Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:09.331Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:59.987Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous"",""Open Water""]}]","{""70265118"":{""retired"":null,""Filename"":""GOLC_n50p51820_e021p66820_34UEA473964_0155m_20190607_00024418_3North_Land1_M42_IGBP12Croplands_DryGroundLeavesOnTrees_automatic19m_1920x1080.jpg""}}",70265118,1,0,0,0,0,0,1,0,1,0,"M42","IGBP12","North","50.51820","021.66820","Medium-Tall Graminoid","Croplands","At least 60% of area is cultivated cropland"
"134",378240680,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:14 UTC",NA,NA,"{""source"":""api"",""session"":""38cd015f01e2c23e546b5c9dba5f6df5beeded6366cbf5ad9e0d02c9c87122c5"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:10.466Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:13.885Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:59.987Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky""]}]","{""70265837"":{""retired"":null,""Filename"":""GOLC_n53p41410_w000p60520_30UXE591210_0038m_20190630_00025131_1Up000_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_manual_m_1920x1080.jpg""}}",70265837,1,1,0,0,0,0,0,0,0,0,"xxx","IGBP12","Up","53.41410","-000.60520",NA,"Croplands","At least 60% of area is cultivated cropland"
"135",378240712,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:24 UTC",NA,NA,"{""source"":""api"",""session"":""38cd015f01e2c23e546b5c9dba5f6df5beeded6366cbf5ad9e0d02c9c87122c5"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:14.603Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:24.400Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:59.987Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Barren""]}]","{""70263938"":{""retired"":null,""Filename"":""GOLC_n53p42830_w000p62260_30UXE579225_0026m_20190910_00027149_2Down0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70263938,1,0,0,1,0,0,0,0,0,0,"xxx","IGBP12","Down","53.42830","-000.62260",NA,"Croplands","At least 60% of area is cultivated cropland"
"136",378240733,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:30 UTC",NA,NA,"{""source"":""api"",""session"":""38cd015f01e2c23e546b5c9dba5f6df5beeded6366cbf5ad9e0d02c9c87122c5"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:25.137Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:30.517Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:59.987Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70263762"":{""retired"":null,""Filename"":""GOLC_n41p67650_w091p34960_15TXG373151_0233m_20191015_00038719_3North_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic14m_1920x1080.jpg""}}",70263762,1,0,0,0,0,0,1,0,0,0,"xxx","IGBP12","North","41.67650","-091.34960",NA,"Croplands","At least 60% of area is cultivated cropland"
"137",378240742,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:35 UTC",NA,NA,"{""source"":""api"",""session"":""38cd015f01e2c23e546b5c9dba5f6df5beeded6366cbf5ad9e0d02c9c87122c5"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:31.376Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:35.710Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:47:59.987Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Herbaceous""]}]","{""70265034"":{""retired"":null,""Filename"":""GOLC_n50p53560_e021p67870_34UEA480984_0160m_20191011_00027872_4East0_Land1_M811_IGBP12Croplands_MuddyDryGroundLeavesOnTrees_automatic3m_1920x1080.jpg""}}",70265034,1,0,0,0,0,0,1,0,0,0,"M81","IGBP12","East","50.53560","021.67870","Agriculture","Croplands","At least 60% of area is cultivated cropland"
"138",378240813,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:48:54 UTC",NA,NA,"{""source"":""api"",""session"":""b591c2e1c4441bf45d511f628c3e976605b586b77f0df5d7b3131e6195a9e264"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:41.309Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:48:54.635Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:48:41.263Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Sky"",""Shrubs"",""Herbaceous"",""Barren""]}]","{""70264722"":{""retired"":null,""Filename"":""GOLC_n46p32660_w118p95200_11TLM497321_0183m_20190628_00025085_4East0_Land1_M44_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70264722,1,1,0,1,0,0,1,1,0,0,"M44","IGBP12","East","46.32660","-118.95200","Forb Vegetation","Croplands","At least 60% of area is cultivated cropland"
"139",378240847,"pedernelson",1805556,"9a518bcf39e6da8c85e3",20048,"Sort photos by Primary Land Cover",13.9,"2021-11-24 05:49:03 UTC",NA,NA,"{""source"":""api"",""session"":""b591c2e1c4441bf45d511f628c3e976605b586b77f0df5d7b3131e6195a9e264"",""viewport"":{""width"":428,""height"":860},""started_at"":""2021-11-24T05:48:55.631Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""28800"",""finished_at"":""2021-11-24T05:49:03.681Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":351,""clientHeight"":198,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2021-11-24T05:48:41.263Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""50471""}","[{""task"":""T0"",""task_label"":""Select all photo elements using these labels."",""value"":[""Barren"",""Herbaceous""]}]","{""70263930"":{""retired"":null,""Filename"":""GOLC_n53p42840_w000p62260_30UXE579225_0026m_20190817_00026736_2Down0_Land1_xxx_IGBP12Croplands_DryGroundLeavesOnTrees_automatic5m_1920x1080.jpg""}}",70263930,1,0,0,1,0,0,1,0,0,0,"xxx","IGBP12","Down","53.42840","-000.62260",NA,"Croplands","At least 60% of area is cultivated cropland"
